movie,title,year,runtime,directors,actors
http://www.wikidata.org/entity/Q125929258,The Freshly Cut Grass,2024,114,Celina Murga,"Marina de Tavira, Joaquín Furriel, Alfonso Tort"
http://www.wikidata.org/entity/Q105560027,Ride or Die,2021,142,Ryūichi Hiroki,"Kiko Mizuhara, Hona Ikoka"
http://www.wikidata.org/entity/Q129983519,Lonely Planet,2024,94,Susannah Grant,"Laura Dern, Liam Hemsworth, Rachida Brakni, Adriano Giannini, Diana Silvers"
http://www.wikidata.org/entity/Q111907282,Maestro,2023,129,Bradley Cooper,"Bradley Cooper, Sarah Silverman, Carey Mulligan, Matt Bomer, Michael Urie, Josh Hamilton, Brian Klugman, Miriam Shor, Zachary Booth, Vincenzo Amato, June Gable, Gideon Glick, Greg Hildreth, Nick Blaemire, Mallory Portnoy, Yasen Peyankov, Maya Hawke, Alexa Swinton"
http://www.wikidata.org/entity/Q112133367,Toscana,2022,90,Mehdi Avaz,"Sebastian Jessen, Christopher, Ghita Nørby, Andrea Bosca, Anders Matthesen, Lærke Winther Andersen, Pino Ammendola, Ari Alexander, Cristiana Dell'Anna, Karoline Brygmann"
http://www.wikidata.org/entity/Q112054817,The Beast,2023,145,Bertrand Bonello,"Léa Seydoux, Xavier Dolan, George MacKay, Elina Löwensohn, Julia Faure, Laurent Lacotte, Martin Scali, Guslagie Malanda, Dasha Nekrasova, Marta Hoskins"
http://www.wikidata.org/entity/Q130383564,My Oxford Year,2025,,Iain Morris,"Catherine McCormack, Dougray Scott, Sofia Carson, Hugh Coles, Corey Mylchreest, Poppy Gilbert, Harry Trevaldwyn, Barney Harris"
http://www.wikidata.org/entity/Q129099102,All of You,2025,,William Bridges,"Imogen Poots, Jenna Coleman, Zawe Ashton, Brett Goldstein, Steven Cree"
http://www.wikidata.org/entity/Q130284176,Carolina Caroline,2025,,,"Kyra Sedgwick, Kyle Gallner, Jon Gries, Samara Weaving"
http://www.wikidata.org/entity/Q130383565,The Life List,2025,123,Adam Brooks,"Sebastian de Souza, Connie Britton, Jordi Mollà, José Zúñiga, Sofia Carson, Ben Warheit, Marianne Rendón, Chelsea Frei, Kyle Allen"
http://www.wikidata.org/entity/Q105642651,Three Wishes For Cinderella,2021,90,Cecilie Mosli,"Anne Marit Jacobsen, Bjørn Sundquist, Ellen Dorrit Petersen, Nils Jørgen Kaalstad, Thorbjørn Harr, Kristofer Hivju, Astrid S, Nasrin Khusrawi, Nader Khademi, Jonis Josef, Ingrid Giæver, Sjur Vatne Brean, Cengiz Al, Arthur Hakalahti"
http://www.wikidata.org/entity/Q111224083,Besties,2021,80,Marion Desseigne Ravel,Lina El Arabi
http://www.wikidata.org/entity/Q105395068,Couple from the Future,2021,104,Aleksey Nuzhny,"Mariya Aronova, Sergey Burunov, Seydulla Moldahanov"
http://www.wikidata.org/entity/Q112226601,Purple Hearts,2022,122,,"Linden Ashby, Sofia Carson, Anthony Ippolito, Chosen Jacobs, John Harlan Kim, Kat Cunning, Nicholas Galitzine"
http://www.wikidata.org/entity/Q112034047,The Blue Caftan,2023,122,Maryam Touzani,"Lubna Azabal, Saleh Bakri, Ayoub Missioui"
http://www.wikidata.org/entity/Q112078141,Ditto,2022,114,Seo Eun-yeong,"Yeo Jin-goo, Kim Hye-yoon, Na In-woo, Bae In-hyuk, Cho Yi-hyun"
http://www.wikidata.org/entity/Q125187519,Dracula: A Love Tale,2025,129,Luc Besson,"Christoph Waltz, Guillaume de Tonquédec, Caleb Landry Jones, Ivan Franěk, Matilda De Angelis, Haymon Maria Buttinger, Zoe Sidel, Raphael Luce"
http://www.wikidata.org/entity/Q125461928,Nova & Alice,2024,,Emma Bucht,"Johan Rheborg, Hedda Stiernstedt, Adam Pålsson, Josefin Asplund"
http://www.wikidata.org/entity/Q130607743,Two Pianos,2025,,Arnaud Desplechin,"Charlotte Rampling, Hippolyte Girardot, François Civil, Nadia Tereszkiewicz"
http://www.wikidata.org/entity/Q131290723,Hear Me: Our Summer,2024,,,"Jung Hye-young, Nicole Jung, Kim Min-ju, Hyun Bong-sik, Hong Kyung, Roh Yoon-seo"
http://www.wikidata.org/entity/Q130472957,Off Track 2,2025,,Mårten Klingberg,"Katia Winter, Fredrik Hallgren"
http://www.wikidata.org/entity/Q130474861,The Dance Club,2025,,Lisa Langseth,"Pernilla August, Matias Varela, Evelyn Mok, Nils Wetterholm, Alva Bratt, Julia Franzén"
http://www.wikidata.org/entity/Q111696355,Crush,2022,92,Sammi Cohen,"Rowan Blanchard, Auliʻi Cravalho"
http://www.wikidata.org/entity/Q130257200,A Beautiful Imperfection,2024,108,Michiel van Erp,"Finn Poncin, Juda Goslinga, Marisa van Eyle, Aus Greidanus jr., Maarten Heijmans, Ruth Becquart, Dar Zuzovsky, Gaia Bermani Amaral, Sam Hazeldine, Bert Hana, Jonah Hauer-King, Loes Schnepper, Majd Mardo, Pia Lanciotti, Riccardo Gamba"
http://www.wikidata.org/entity/Q124691135,Santa's Cousin,2024,,Ross Kagan Marks,Eric Roberts
http://www.wikidata.org/entity/Q129750759,Dhoom Dhaam,2024,,Sai Kishore Macha,"Prateik Babbar, Eijaz Khan, Yami Gautam, Kavin Dave, Mushtaq Khan, Pratik Gandhi, Pavitra Sarkar, Mukul Chadda, Garima Yajnik"
http://www.wikidata.org/entity/Q125265183,Love Hurts,2025,83,Jonathan Eusebio,"Ke Huy Quan, Cam Gigandet, Sean Astin, Daniel Wu, Lio Tipton, Rhys Darby, Marshawn Lynch, André Eriksen, Mustafa Shakir, Ariana DeBose, Drew Scott"
http://www.wikidata.org/entity/Q125201436,Zombies 4: Dawn of the Vampires,2025,,Paul Hoen,"Lisa Chappell, Malachi Daniel  Barton, Meg Donnelly, Chandler Kinney, Kylee Russell, Milo Manheim, Swayam Bhatia, Freya Skye, Julian Lerner"
http://www.wikidata.org/entity/Q117336418,Upgraded,2024,104,Carlson Young,"Thomas Kretschmann, Marisa Tomei, Lena Olin, Anthony Head, Rachel Matthews, Aimee Carrero, Andrew Schulz, Grégory Montel, Archie Renaux, Saoirse-Monica Jackson, Fola Evans-Akingbola, Camila Mendes"
http://www.wikidata.org/entity/Q111663580,The Wildflower,2022,,Biodun Stephen,"Toyin Abraham, Deyemi Okanlawon, Sandra Okunzuwa, Damilare Kuku"
http://www.wikidata.org/entity/Q111663830,The Blood Covenant,2022,,,"Alex Ekubo, Ufuoma Ejenobor, Shawn Faqua, Erica Nlewedim, Uzor Arukwe, Omowumi Dada, Tobi Bakre"
http://www.wikidata.org/entity/Q117306688,The Intangible Joy of Love,2023,92,Lars Kraume,"Burghart Klaußner, Caroline Peters, Carmen-Maja Antoni"
http://www.wikidata.org/entity/Q128153011,Bound in Heaven,2024,105,,"Liao Fan, Ni Ni"
http://www.wikidata.org/entity/Q125660863,The Wedding Banquet,2025,102,Andrew Ahn,"Joan Chen, Youn Yuh-jung, Lily Gladstone, Kelly Marie Tran, Han Gi-chan, Bowen Yang"
http://www.wikidata.org/entity/Q111661594,Different Experience,2021,,,"Dalal Abdel Aziz, Mahmoud El Bezzawy, Mohamed El Sharnouby, Taha Desouky, Huda El-Mufti"
http://www.wikidata.org/entity/Q125417902,Daniela Forever,2024,113,Nacho Vigalondo,"Rubén Ochandiano, Aura Garrido, Nathalie Poza, Henry Golding, Beatrice Grannò"
http://www.wikidata.org/entity/Q125566469,Here Now,2024,,Gabriele Muccino,"Lorenzo Richelmy, Saul Nanni, Elena Kampouris, Yan Tual, Enrico Inserra, Francesco Garilli, Ruby Kammer"
http://www.wikidata.org/entity/Q117425181,We Live in Time,2024,107,John Crowley,"Andrew Garfield, Florence Pugh"
http://www.wikidata.org/entity/Q118641054,It Ends With Us,2024,130,Justin Baldoni,"Blake Lively, Hasan Minhaj, Jenny Slate, Alex Neustaedter, Brandon Sklenar"
http://www.wikidata.org/entity/Q129561568,Azzamine,2024,104,Benni Setiawan,"Meisya Siregar, Axel Matthew Thomas, Alex Abbad, Arbani Yasiz, Megan Domani"
http://www.wikidata.org/entity/Q131311449,Ambyar Mak Byar,2025,115,,"Aryo Wahab, Annisa Hertami, Yusril Fahriza, Erick Estrada, Happy Asmara"
http://www.wikidata.org/entity/Q125102930,Picture This,2025,101,,"Hero Fiennes Tiffin, Simone Ashley"
http://www.wikidata.org/entity/Q130242831,Forget Me Not,2024,89,Robiul Alam Robi,"Mehazabien Chowdhury, Yash Rohan, Irfan Sajjad"
http://www.wikidata.org/entity/Q117842396,Une nuit,2023,90,Alex Lutz,"Karin Viard, Nicole Calfan, Alex Lutz, Jérôme Pouly, Noémie de Lattre, Kenza Fortas"
http://www.wikidata.org/entity/Q117842577,Sweethearts,2024,98,Jordan Weiss,"Christine Taylor, Kiernan Shipka, Nico Hiraga, Caleb Hearon, Charlie Hall, Tramell Tillman, Jake Bongiovi"
http://www.wikidata.org/entity/Q111988443,My First Summer,2020,80,Katie Found,"Steve Mouzakis, Maiah Stewardson, Arthur Angel, Markella Kavenagh"
http://www.wikidata.org/entity/Q118567428,Beating Hearts,2024,166,Gilles Lellouche,"Alain Chabat, Élodie Bouchez, Benoît Poelvoorde, François Civil, Jean-Pascal Zadi, Adèle Exarchopoulos, Karim Leklou, Vincent Lacoste, Anthony Bajon, Raphaël Quenard, Mallory Wanecque"
http://www.wikidata.org/entity/Q130265921,You Are the Apple of My Eye,2024,101,,"Jung Jin-young, DaHyun"
http://www.wikidata.org/entity/Q130723043,Prem Pretitir Bondhon,2023,,,Apu Biswas
http://www.wikidata.org/entity/Q124685538,Jee Ve Sohneya Jee,2024,141,,"Anam Tanveer, Imran Abbas Naqvi, Sajid Hasan, Simi Chahal, Farah Nadeem"
http://www.wikidata.org/entity/Q125428189,Maya: The Love,2024,,,"Anisur Rahman Milon, Symon Sadik, Ziaul Roshan, Shabnom Bubly"
http://www.wikidata.org/entity/Q125561056,Eta Amader Golpo,2024,,Manasi Sinha,"Aparajita Auddy, Saswata Chatterjee"
http://www.wikidata.org/entity/Q117751447,"Bonnard, Pierre and Marthe",2023,,Martin Provost,"Cécile de France, Stanislas Merhar, Grégoire Leprince-Ringuet, Anouk Grinberg, Jean-Christophe Brétignière, Vincent Macaigne, André Marcon, Peter Van den Begin, Stacy Martin, César Domboy, Hélène Alexandridis"
http://www.wikidata.org/entity/Q111663964,A Simple Lie,2022,93,Biodun Stephen,"Kachi Nnochiri, Blessing Jessica Obasi-Nze, Bolaji Ogunmola, Bisola Aiyeola, Bukunmi Adeaga Ilori, Emmanuel Ikubese"
http://www.wikidata.org/entity/Q116771681,Queer,2024,135,Luca Guadagnino,"Daniel Craig, Lesley Manville, Jason Schwartzman, Henry Zaga, Drew Starkey, Omar Apollo"
http://www.wikidata.org/entity/Q124690442,Shesh Rokkha,2024,,"Sudeshna Roy, Abhijit Guha","Indraneil Sengupta, Parno Mittra"
http://www.wikidata.org/entity/Q125627594,Last Defenders of Monogamy,2024,84,Mostofa Sarwar Farooki,Chanchal Chowdhury
http://www.wikidata.org/entity/Q128905389,Dinda,2024,94,Monty Tiwa,"Angga Yunanda, Syifa Hadju, Ratu Sofya"
http://www.wikidata.org/entity/Q130355761,Tangled,2022,,,Katherine C. Hughes
http://www.wikidata.org/entity/Q130547942,36 24 36,2024,,,"Prarthana Fardin Dighi, Mili Basher"
http://www.wikidata.org/entity/Q117348359,My Sole Desire,2023,119,Lucie Borleteau,"Melvil Poupaud, Pedro Casablanc, Louise Chevillotte, Zita Hanrot, Sieme Miladi, Céline Fuhrer, Thimotée Robart, Laure Giappiconi"
http://www.wikidata.org/entity/Q117945866,Find Me Falling,2024,94,Stelana Kliris,"Harry Connick Jr., Agni Scott, Clarence Smith"
http://www.wikidata.org/entity/Q124637577,Giro de ases,2020,82,Sebastián Tabany,"Lautaro Delgado, Thelma Fardin, Romina Gaetani, Carolina Kopelioff, Juan Grandinetti, Esteban Pérez"
http://www.wikidata.org/entity/Q111934326,Soulmate,2023,124,Min Yong-geun,"Jeon So-nee, Byeon Woo-seok, Kim Da-mi"
http://www.wikidata.org/entity/Q109313959,The Butcher's Daughter,2020,91,Christopher Thompson,"Géraldine Pailhas, Anne Le Ny, Antoine Gouy, Arnaud Ducret, Jean-François Stévenin, Hervé Briaux, Stéphane De Groodt, Alison Wheeler, Élisa Ruschke, Mahault Mollaret, Monique Martial, Antony Hickling"
http://www.wikidata.org/entity/Q109329212,Christmas Flame,2021,111,Dániel Tiszeker,"Tamás Dunai, Judit Hernádi, Béla Szerednyey, Imre Csuja, Ákos Orosz, Lia Pokorny, Péter Scherer, Tamás Szabó Kimmel, Máté Mészáros, Balázs Lévai, Zsuzsa Gyöngy, Géza Egger, Emőke Zsigmond, Barnabás Dékány, Vivien Rujder, Petra Hartai, Alexa Bakonyi, Árpád Némedi, Zsolt Trill, Péter Telekes, Nelli Szűcs, András Ötvös, Benjámin Hárs, Andrea Waskovics"
http://www.wikidata.org/entity/Q109981247,Till Sun Rises,2021,97,Peter Dalle,"Anneli Martini, Helen Sjöholm, Mikael Persbrandt, Filip Berg, Björn Gustafsson, Vanna Rosenberg, Per Andersson, Peter Dalle, Rachel Mohlin, Jennie Silfverhjelm"
http://www.wikidata.org/entity/Q110262840,Superheroes,2021,120,Paolo Genovese,"Elena Sofia Ricci, Jasmine Trinca, Greta Scarano, Gwendolyn Gourvenec, Angelica Leo, Alessandro Borghi, Linda Caridi"
http://www.wikidata.org/entity/Q125458461,Before I Met You,2022,104,,"Coki Pardede, Adhisty Zara, Boy William, Nadila Ernesta, Bryan Elmi Domani, Rizki Ananta Putra, Hasyakyla Utami Kusumawardhani, Jeremy Thomas, Agus Wibowo, Tomy Babap, Endhita, Arif Brata, Kevin Ardilova"
http://www.wikidata.org/entity/Q128787041,Your Fault,2024,,Domingo González,"Gabriel Guevara, Nicole Wallace"
http://www.wikidata.org/entity/Q128857370,0.1% World,2022,,,"Zhou Yi Ran, Patrick Shi"
http://www.wikidata.org/entity/Q118190308,Along Came Love,2023,125,Katell Quillévéré,"Anaïs Demoustier, Marc Brunet, Vincent Lacoste, Vincent Schmitt, Suzanne de Baecque"
http://www.wikidata.org/entity/Q118189008,Sulle nuvole,2022,,Tommaso Paradiso,"Gigio Alberti, Bettina Giovannini, Marco Cocci, Paolo Briguglia, Fabio Morici, Sergio Romano, Barbara Ronchi"
http://www.wikidata.org/entity/Q124836779,The Tundra Within Me,2023,95,Sara Margrethe Oskal,"Anitta Suikkari, Anders Isak Oskal, Risten Anine Kvernmo Gaup"
http://www.wikidata.org/entity/Q125662087,Boku mo aitsu mo shinrô desu,2022,,,"Shōno Hayama, Munenori Nagano, Hiroki Iijima"
http://www.wikidata.org/entity/Q109601808,We Couldn't Become Adults,2021,124,Yoshihiro Mori,"Masato Hagiwara, Masanobu Takashima, LaSalle Ishii, Mirai Moriyama, Yūko Ōshima, Sairi Itō, Takehiro Hira, Moemi Katayama, Atsushi Shinohara, Sumire, Masahiro Higashide"
http://www.wikidata.org/entity/Q117188741,A Place to Fight For,2023,,Romain Cogitore,"François Civil, Lyna Khoudri"
http://www.wikidata.org/entity/Q104898574,Love on the Spikes,2022,,Petr Zahrádka,"Annie Fabová, Vica Kerekes, Linda Rybová, Pavel Nový, Jana Stryková, Jitka Schneiderová, Eva Leinweberová, Robert Mikluš, Leoš Noha, Jiří Havelka, Bohumil Klepl, Igor Chmela, Jana Paulová, Sylvie Krupanská, Jana Vaculíková, Valentýna Bečková, Jakub Kohák, Tomáš Jeřábek, Ondřej Veselý, Jiří Ployhar, Oliver Vyskočil, Petra Jungmanová"
http://www.wikidata.org/entity/Q109254833,Falling for Figaro,2020,,Ben Lewin,"Gary Lewis, Joanna Lumley, Ian Hanmore, Shazad Latif, Hugh Skinner, Danielle Macdonald, Rebecca Benson"
http://www.wikidata.org/entity/Q131412614,Forbidden Fairytale,2025,,,"Choi Siwon, Sung Dong-il, Park Ji-hyun"
http://www.wikidata.org/entity/Q131543023,Wish You Were Here,2025,,Julia Stiles,"Kelsey Grammer, Isabelle Fuhrman, Jennifer Grey, Jordan Gavaris, Antonique Smith, Jimmie Fails, Mena Massoud"
http://www.wikidata.org/entity/Q109535339,SriKrishna@gmail.com,2021,,Nagashekar,"Bhavana, Sunil Nagappa"
http://www.wikidata.org/entity/Q110270018,Passages,2023,91,Ira Sachs,"Ben Whishaw, Olivier Rabourdin, Adèle Exarchopoulos, William Nadylam, Théo Cholbi, Caroline Chaniolleau, Franz Rogowski, Erwan Kepoa Falé"
http://www.wikidata.org/entity/Q109358003,Beautiful Lure: A Modern Tale of Painted Skin,2021,120,Hiroshi Akabane,"Aya Sugimoto, Yoshiko Sengen, Tsutomu Itō, Nao Hasegawa, Toshiyuki Nagashima, Miho Yabe, Ryōta Nakanishi, Yoshimi Ashikawa, Ryōma Ichihara, Ryō Aoki"
http://www.wikidata.org/entity/Q124655230,The Trace of Your Lips,2023,81,Julián Hernández,"Hugo Catalán, Mauricio Rico"
http://www.wikidata.org/entity/Q131429514,"Oh, Hi!",2025,94,Sophie Brooks,"Logan Lerman, Polly Draper, David Cross, Molly Gordon, Geraldine Viswanathan, John Paul Reynolds"
http://www.wikidata.org/entity/Q116776314,The Chronology of Water,2025,90,Kristen Stewart,"Jim Belushi, Kim Gordon, Tom Sturridge, Thora Birch, Imogen Poots, Earl Cave"
http://www.wikidata.org/entity/Q116656664,Wild Seas,2022,93,Héloïse Pelloquet,"Cécile de France, Imane Laurence, Félix Lefebvre, Grégoire Monsaingeon"
http://www.wikidata.org/entity/Q116769259,My Animal,2023,103,Jacqueline Castel,"Amandla Stenberg, Dean McDermott, Stephen McHattie, Scott Thompson, Bobbi Salvör Menuez"
http://www.wikidata.org/entity/Q116455301,Lie with Me,2022,98,Olivier Peyon,"Guillaume de Tonquédec, Guilaine Londez, Cyril Couton, Victor Belmondo, Pierre-Alain Chapuis, Jérémy Gillet, Julien de Saint Jean"
http://www.wikidata.org/entity/Q131419946,Marked Men: Rule + Shaw,2025,,Nick Cassavetes,"Alexander Ludwig, Paul Johansson, Natalie Alyn Lind, Matthew Noszka, Ella Balinska, Tonya Cornelisse, Inanna Sarkis, Evan Mock, Chase Stokes, Daisy Jelley, Sydney Taylor"
http://www.wikidata.org/entity/Q116620434,Forgotten Love,2023,140,Michał Gazda,"Robert Gonera, Artur Barciś, Henryk Niebudek, Izabela Kuna, Jarosław Gruda, Anna Szymańczyk, Leszek Lichota, Stanislaw Brudny, Sławomir Holland, Karolina Piechota, Krzysztof Dracz, Mikołaj Grabowski, Adam Nawojczyk, Miroslaw Haniszewski, Pawel Tomaszewski, Patryk Szwichtenberg, Ignacy Liss, Małgorzata Mikołajczak, Maria Kowalska, Łukasz Szczepanowski, Zaneta Homa, Przemyslaw Przestrzelski, Weronika Kozakowska"
http://www.wikidata.org/entity/Q131703775,Our Faulty ik,2025,,Domingo González,"Goya Toledo, Marta Hazas, Iván Sánchez, Nicole Wallace, Gabriel Guevara, Gabriela Andrada"
http://www.wikidata.org/entity/Q132192624,Mi querida señorita,2025,,Fernando González Molina,"María Galiana, Anna Castillo, Eneko Sagardoy, Paco León, Manu Ríos, Lola Rodríguez Díaz"
http://www.wikidata.org/entity/Q131956863,The Wrong Paris,2025,105,Janeen Damian,"Miranda Cosgrove, Madison Pettis, Frances Fisher, Pierson Fodé, Madeleine Arthur, Hannah Stocking, Torrance Coombs, Emilija Baranac, Yvonne Orji"
http://www.wikidata.org/entity/Q118384190,Turn Me On,2024,,Michael Tyburski,"Nick Robinson, Griffin Newman, Nesta Cooper, Bel Powley, D'Arcy Carden, Justin H. Min"
http://www.wikidata.org/entity/Q117272587,The Greatest Hits,2024,94,Ned Benson,"Lucy Boynton, Austin Crute, David Corenswet, Justin H. Min"
http://www.wikidata.org/entity/Q116689948,The Cheating Game,2023,75,Rod Marmol,"Julie Anne San Jose, Rayver Cruz"
http://www.wikidata.org/entity/Q131760056,The Map That Leads to You,2025,96,Lasse Hallström,"Josh Lucas, KJ Apa, Sofia Wylie, Madelyn Cline, Madison Thompson"
http://www.wikidata.org/entity/Q116687153,The Dead Don't Hurt,2023,129,,"Colin Morgan, Danny Huston, John Getz, W. Earl Brown, Shane Graham, Garret Dillahunt, Ray McKinnon, Vicky Krieps, Nadia Litz"
